text,label
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
People like you deserve to be erased from existence.,2
I will destroy everything you love.,2
You should just disappear from this planet.,2
You are a worthless piece of trash.,2
Everyone hates you and always will.,2
No one cares if you live or die.,2
I swear I will make your life a living nightmare.,2
You are nothing but a failure and a burden.,2
The world would be better off without you.,2
I will ruin you in every possible way.,2
You are the most disgusting person I've ever seen.,2
You should be locked up and never let out.,2
I hope you experience the worst pain imaginable.,2
"If I see you, I won’t hold back my anger.",2
You better watch your back.,2
I will make sure you regret everything.,2
People like you should not exist.,2
"You are a walking disaster, and everyone knows it.",2
I will hunt you down and make you suffer.,2
You are the worst thing that ever happened to this world.,2
